#----------------------------------------------------------------------------------------------
  81                              |int: no_model_lines;
#----------------------------------------------------------------------------------------------
#    no  depth[km]   rho[g/cm^3]    lama[GPa]      muM[GPa]      muK[GPa] etaM[Pa*s] etaK[Pa*s]
#----------------------------------------------------------------------------------------------
    85   2671.0000      5.456570    437.600000    285.500000    285.500000  0.10E+20  0.10E+20
    86   2741.0000      5.491450    447.900000    289.900000    289.900000  0.10E+20  0.10E+20
    87   2741.0000      5.491450    447.900000    289.900000    289.900000  0.10E+20  0.10E+20
    88   2771.0000      5.506420    450.200000    290.700000    290.700000  0.10E+20  0.10E+20
    89   2771.0000      5.506420    450.200000    290.700000    290.700000  0.10E+20  0.10E+20
    90   2871.0000      5.556410    458.100000    293.300000    293.300000  0.10E+20  0.10E+20
    91   2871.0000      5.556410    458.100000    293.300000    293.300000  0.10E+20  0.10E+20
    92   2891.0000      5.566450    459.800000    293.800000    293.800000  0.10E+20  0.10E+20
    93   2891.0000      9.903490    644.100000      0.000000      0.000000  0.10E+20  0.10E+20
    94   2971.0000     10.029400    674.300000      0.000000      0.000000  0.10E+20  0.10E+20
    95   2971.0000     10.029400    674.300000      0.000000      0.000000  0.10E+20  0.10E+20
    96   3071.0000     10.181340    711.600000      0.000000      0.000000  0.10E+20  0.10E+20
    97   3071.0000     10.181340    711.600000      0.000000      0.000000  0.10E+20  0.10E+20
    98   3171.0000     10.327260    748.400000      0.000000      0.000000  0.10E+20  0.10E+20
    99   3171.0000     10.327260    748.400000      0.000000      0.000000  0.10E+20  0.10E+20
   100   3271.0000     10.467270    786.400000      0.000000      0.000000  0.10E+20  0.10E+20
   101   3271.0000     10.467270    786.400000      0.000000      0.000000  0.10E+20  0.10E+20
   102   3371.0000     10.601520    820.200000      0.000000      0.000000  0.10E+20  0.10E+20
   103   3371.0000     10.601520    820.200000      0.000000      0.000000  0.10E+20  0.10E+20
   104   3471.0000     10.730120    855.000000      0.000000      0.000000  0.10E+20  0.10E+20
   105   3471.0000     10.730120    855.000000      0.000000      0.000000  0.10E+20  0.10E+20
   106   3571.0000     10.853210    888.900000      0.000000      0.000000  0.10E+20  0.10E+20
   107   3571.0000     10.853210    888.900000      0.000000      0.000000  0.10E+20  0.10E+20
   108   3671.0000     10.970910    922.000000      0.000000      0.000000  0.10E+20  0.10E+20
   109   3671.0000     10.970910    922.000000      0.000000      0.000000  0.10E+20  0.10E+20
   110   3771.0000     11.083350    954.200000      0.000000      0.000000  0.10E+20  0.10E+20
   111   3771.0000     11.083350    954.200000      0.000000      0.000000  0.10E+20  0.10E+20
